13
11
9
31
24
14
14
15
13
11
20
16
22
24
10
76
17
16
36
32
30
33
29
27
74
56
15
25
57
34
77
116
44
111
218
114
250
49
198
170
162
106
171
89
191
269
411
216
281
180
